goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2017	value_latest_year	latest_year
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	288	Ghana	011	Western Africa	Country	GHA	1	-1.205623522	7.964825185	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	96.584317	96.584317	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	292	Gibraltar	039	Southern Europe	Country	GIB	0	-5.347561686	36.13895036	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	296	Kiribati	057	Micronesia	Country	KIR	1	-157.5643005	1.768837732	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	300	Greece	039	Southern Europe	Country	GRC	1	22.58307827	39.47301873	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	93.149304	93.149304	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	304	Greenland	021	Northern America	Country	GRL	0	-41.39371316	74.75625681	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	12.729124	12.729124	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	96.428571	96.428571	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	91.694431	91.694431	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	99.056604	99.056604	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	98.688525	98.688525	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	93.75	93.75	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	30.674847	30.674847	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074	INDEX	Index			G	Global	[2017]: NV	NV = The figure has not been validated by the national statistical system for global reporting.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	97.454588	97.454588	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	64.140561	64.140561	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	82.701698	82.701698	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	70.0	70.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552	INDEX	Index			G	Global	[2017]: NV	NV = The figure has not been validated by the national statistical system for global reporting.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	88.467097	88.467097	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	97.823048	97.823048	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	85.576664	85.576664	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	97.121212	97.121212	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	74.601749	74.601749	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	33.391675	33.391675	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	92.625435	92.625435	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	97.5	97.5	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	96.268657	96.268657	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	23.050263	23.050263	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	418	Lao People's Democratic Republic	035	South-Eastern Asia	Country	LAO	1	101.9901968	20.27482773	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	99.244713	99.244713	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	422	Lebanon	145	Western Asia	Country	LBN	1	35.89391711	33.92152458	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	84.449982	84.449982	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	426	Lesotho	018	Southern Africa	Country	LSO	1	28.25362195	-29.58041814	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	91.818182	91.818182	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	428	Latvia	154	Northern Europe	Country	LVA	1	26.42461876	56.64196636	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	430	Liberia	011	Western Africa	Country	LBR	1	-9.311879038	6.448381009	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	434	Libya	015	Northern Africa	Country	LBY	1	18.0295985	27.04042819	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	21.441958	21.441958	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	438	Liechtenstein	155	Western Europe	Country	LIE	1	9.552985019	47.14167005	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	440	Lithuania	154	Northern Europe	Country	LTU	1	23.90517807	55.33680309	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	442	Luxembourg	155	Western Europe	Country	LUX	1	6.092656563	49.77679538	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	94.122102	94.122102	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	90.789474	90.789474	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	99.28401	99.28401	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	77.045349	77.045349	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	19.944625	19.944625	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	INDEX	Index			G	Global	[2017]: NV	NV = The figure has not been validated by the national statistical system for global reporting.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	INDEX	Index			G	Global	[2017]: NV	NV = The figure has not been validated by the national statistical system for global reporting.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	64.180175	64.180175	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	94.0	94.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	62.431451	62.431451	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	96.378906	96.378906	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	21.581746	21.581746	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	78.19377	78.19377	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	77.089447	77.089447	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635														
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	100.0	100.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	90.0	90.0	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	87.744227	87.744227	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	98.275862	98.275862	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	10.833635	10.833635	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	92.746129	92.746129	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134	INDEX	Index			G	Global			Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data	58.660502	58.660502	2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968	INDEX	Index			G	Global	[2017]: NA	NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
15	15.4	15.4.2	ER_MTN_GRNCVI	Mountain Green Cover Index	2019.Q1.G.03	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092	INDEX	Index			G	Global	[2017]: N	N = The figure is not available because the indicator—as defined for the global monitoring—does not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data			2017
